y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
39.764973,49.0,9.235027,85.28573,20.80782,disease,weather,3
39.923172,41.0,1.076828,1.1595585,2.6613588,disease,weather,3
42.944836,31.0,11.944836,142.6791,32.307423,disease,weather,3
45.40499,36.0,9.404991,88.45386,23.106668,disease,weather,3
42.919945,48.0,5.080055,25.806961,11.1747875,disease,weather,3
39.792988,48.0,8.207012,67.35505,18.696283,disease,weather,3
38.866764,65.0,26.133236,682.94604,50.32069,disease,weather,3
42.12084,68.0,25.879162,669.731,47.001392,disease,weather,3
42.238007,8.999999,33.238007,1104.7651,129.73965,disease,weather,3
50.239403,7.9999986,42.239403,1784.1671,145.05438,disease,weather,3
57.051495,11.999999,45.051495,2029.6372,130.48666,disease,weather,3
37.429756,15.999999,21.429756,459.23444,80.21656,disease,weather,3
27.551558,30.0,2.4484425,5.9948707,8.508692,disease,weather,3
28.589003,18.0,10.589003,112.126976,45.45709,disease,weather,3
28.935165,8.999999,19.935165,397.41083,105.10124,disease,weather,3
29.702682,27.999998,1.7026844,2.8991342,5.901578,disease,weather,3
26.922344,30.0,3.0776558,9.471965,10.813524,disease,weather,3
19.751446,38.0,18.248554,333.00974,63.196873,disease,weather,3
22.641554,34.0,11.358446,129.0143,40.106407,disease,weather,3
28.094345,32.0,3.905655,15.25414,12.998411,disease,weather,3
33.0754,36.0,2.9245987,8.553278,8.467844,disease,weather,3
36.56304,46.0,9.436958,89.05618,22.860006,disease,weather,3
34.93356,46.0,11.066441,122.46611,27.346975,disease,weather,3
32.71647,19.0,13.716469,188.14151,53.04488,disease,weather,3
36.41776,53.0,16.582241,274.97073,37.089367,disease,weather,3
39.43611,23.0,16.436111,270.14575,52.649372,disease,weather,3
31.934958,25.0,6.9349575,48.093636,24.360981,disease,weather,3
40.72931,35.0,5.729309,32.82498,15.131022,disease,weather,3
33.86256,21.999998,11.862562,140.72038,42.47053,disease,weather,3
29.86652,21.0,8.86652,78.61517,34.86191,disease,weather,3
33.263927,37.0,3.7360725,13.958238,10.634397,disease,weather,3
