y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
29.210964,37.0,7.789036,60.66908,23.527931,disease,weather,3
21.69502,21.999998,0.30497742,0.09301122,1.3959367,disease,weather,3
23.584185,46.0,22.415815,502.46878,64.42791,disease,weather,3
24.86906,26.0,1.1309395,1.2790241,4.446473,disease,weather,3
12.396239,31.0,18.60376,346.09988,85.739044,disease,weather,3
8.803813,32.0,23.196186,538.06305,113.69617,disease,weather,3
16.985804,23.0,6.0141964,36.17056,30.08166,disease,weather,3
30.379623,23.0,7.3796234,54.458843,27.64959,disease,weather,3
22.426447,32.0,9.573553,91.652916,35.179787,disease,weather,3
22.68692,30.0,7.31308,53.481136,27.760515,disease,weather,3
29.904224,26.999998,2.9042263,8.43453,10.207419,disease,weather,3
24.05765,26.999998,2.9423485,8.657414,11.525594,disease,weather,3
30.066772,36.0,5.9332275,35.20319,17.961306,disease,weather,3
28.374474,33.0,4.6255264,21.395494,15.073128,disease,weather,3
38.088276,39.0,0.9117241,0.83124083,2.365403,disease,weather,3
31.435698,37.0,5.5643024,30.961462,16.261404,disease,weather,3
29.20529,44.0,14.79471,218.88345,40.419785,disease,weather,3
44.82638,27.999998,16.826384,283.1272,46.209587,disease,weather,3
24.296253,32.0,7.703747,59.347713,27.368597,disease,weather,3
35.969707,34.0,1.9697075,3.8797476,5.630172,disease,weather,3
20.837631,26.999998,6.162367,37.974766,25.76368,disease,weather,3
34.247395,25.0,9.247395,85.514305,31.216208,disease,weather,3
20.546629,59.0,38.45337,1478.6616,96.68133,disease,weather,3
24.665583,56.0,31.334417,981.8457,77.68968,disease,weather,3
29.209711,39.0,9.790289,95.849754,28.706438,disease,weather,3
29.845867,40.0,10.154133,103.106415,29.075829,disease,weather,3
47.06121,42.0,5.0612106,25.615852,11.36569,disease,weather,3
61.84137,49.0,12.84137,164.90077,23.170715,disease,weather,3
29.568281,41.0,11.431719,130.68419,32.39903,disease,weather,3
28.407274,31.0,2.5927258,6.7222266,8.728648,disease,weather,3
28.896803,36.0,7.103197,50.45541,21.890745,disease,weather,3
23.984303,48.0,24.015697,576.7537,66.724815,disease,weather,3
26.11071,48.0,21.88929,479.14102,59.07187,disease,weather,3
20.390924,65.0,44.609077,1989.9698,104.48202,disease,weather,3
36.42632,68.0,31.57368,996.89734,60.470737,disease,weather,3
42.286736,8.999999,33.286736,1108.0067,129.80641,disease,weather,3
21.070047,7.9999986,13.070049,170.82619,89.92108,disease,weather,3
26.745945,11.999999,14.745946,217.44292,76.11607,disease,weather,3
21.829659,15.999999,5.8296595,33.98493,30.820576,disease,weather,3
25.482117,30.0,4.5178833,20.41127,16.285908,disease,weather,3
27.637037,18.0,9.637037,92.87249,42.233402,disease,weather,3
31.608007,8.999999,22.60801,511.1221,111.34754,disease,weather,3
51.26316,27.999998,23.263163,541.17474,58.698547,disease,weather,3
29.705893,30.0,0.29410744,0.086499184,0.9851873,disease,weather,3
18.882133,38.0,19.117867,365.49283,67.21923,disease,weather,3
16.04427,34.0,17.95573,322.40826,71.759384,disease,weather,3
11.71527,32.0,20.284729,411.47025,92.80386,disease,weather,3
16.378593,36.0,19.621407,384.9996,74.92147,disease,weather,3
24.60713,46.0,21.39287,457.65488,60.59691,disease,weather,3
20.808033,46.0,25.191967,634.6352,75.415985,disease,weather,3
19.921907,19.0,0.9219074,0.8499133,4.737216,disease,weather,3
17.819225,53.0,35.180775,1237.6869,99.35374,disease,weather,3
23.215939,23.0,0.21593857,0.046629466,0.9344766,disease,weather,3
14.330035,25.0,10.669965,113.84815,54.25861,disease,weather,3
13.810525,35.0,21.189476,448.9939,86.823395,disease,weather,3
11.320075,21.999998,10.679923,114.06075,64.10504,disease,weather,3
18.686882,21.0,2.313118,5.350515,11.656839,disease,weather,3
9.272841,37.0,27.727158,768.7953,119.842026,disease,weather,3
17.592007,23.0,5.4079933,29.246391,26.645607,disease,weather,3
21.124344,30.0,8.875656,78.777275,34.72184,disease,weather,3
15.923354,18.0,2.0766459,4.312458,12.243163,disease,weather,3
9.7028265,43.0,33.297173,1108.7017,126.3582,disease,weather,3
20.198967,25.0,4.801033,23.049917,21.243994,disease,weather,3
23.161612,15.000001,8.161611,66.611885,42.77393,disease,weather,3
22.834396,16.999998,5.8343983,34.040203,29.293268,disease,weather,3
27.468592,4.9999986,22.468594,504.8377,138.40204,disease,weather,3
35.852,8.999999,26.852001,721.02997,119.73603,disease,weather,3
31.030787,18.0,13.0307865,169.80139,53.153492,disease,weather,3
15.398547,9.999999,5.398548,29.144321,42.510685,disease,weather,3
17.32236,9.999999,7.32236,53.616955,53.59977,disease,weather,3
17.290129,27.999998,10.709869,114.7013,47.294502,disease,weather,3
19.060476,21.0,1.9395237,3.7617521,9.682978,disease,weather,3
18.599632,33.0,14.400368,207.37059,55.815773,disease,weather,3
14.748183,39.0,24.251816,588.1506,90.24236,disease,weather,3
2.0926425,38.0,35.907356,1289.3383,179.12192,disease,weather,3
3.4714992,52.0,48.5285,2355.0154,174.96733,disease,weather,3
3.2339046,45.0,41.766094,1744.4066,173.18147,disease,weather,3
12.183505,61.0,48.816494,2383.05,133.40846,disease,weather,3
