y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
28.374235,26.0,2.3742352,5.6369925,8.732942,disease,weather,3
30.129211,31.0,0.8707886,0.75827277,2.8490095,disease,weather,3
22.713797,32.0,9.286203,86.233574,33.94465,disease,weather,3
19.587511,23.0,3.412489,11.645081,16.025774,disease,weather,3
16.527706,23.0,6.472294,41.890587,32.74814,disease,weather,3
22.014477,32.0,9.985523,99.71067,36.973507,disease,weather,3
25.913704,30.0,4.086296,16.697815,14.616439,disease,weather,3
43.91951,26.999998,16.919512,286.26987,47.71469,disease,weather,3
38.226562,26.999998,11.226564,126.03575,34.42329,disease,weather,3
46.94591,36.0,10.945911,119.81297,26.392893,disease,weather,3
48.135406,33.0,15.1354065,229.08054,37.309006,disease,weather,3
45.003475,39.0,6.003475,36.041714,14.293396,disease,weather,3
40.08196,37.0,3.0819588,9.49847,7.9965763,disease,weather,3
40.70623,44.0,3.2937698,10.84892,7.776925,disease,weather,3
48.219574,27.999998,20.219576,408.83124,53.056126,disease,weather,3
44.08678,32.0,12.086781,146.09027,31.77104,disease,weather,3
49.61004,34.0,15.610039,243.67331,37.340107,disease,weather,3
52.419647,26.999998,25.41965,646.15857,64.013504,disease,weather,3
51.16679,25.0,26.16679,684.7009,68.70918,disease,weather,3
63.296185,59.0,4.2961845,18.457201,7.0258684,disease,weather,3
33.374447,56.0,22.625553,511.91565,50.63092,disease,weather,3
18.997004,39.0,20.002996,400.11987,68.979416,disease,weather,3
17.30394,40.0,22.69606,515.11115,79.21291,disease,weather,3
25.575077,42.0,16.424923,269.7781,48.61237,disease,weather,3
23.48995,49.0,25.51005,650.76263,70.3823,disease,weather,3
28.469955,41.0,12.530045,157.00201,36.073277,disease,weather,3
39.45141,31.0,8.451408,71.4263,23.992163,disease,weather,3
2.608199,36.0,33.3918,1115.0123,172.97775,disease,weather,3
16.007221,48.0,31.992779,1023.5379,99.96616,disease,weather,3
55.374344,48.0,7.374344,54.380947,14.2672615,disease,weather,3
39.622017,65.0,25.377983,644.04205,48.513657,disease,weather,3
14.327722,68.0,53.67228,2880.7136,130.3869,disease,weather,3
27.533638,8.999999,18.533638,343.49573,101.46067,disease,weather,3
39.861492,7.9999986,31.861494,1015.1548,133.14041,disease,weather,3
27.154024,11.999999,15.154025,229.64447,77.40725,disease,weather,3
19.042591,15.999999,3.042592,9.257366,17.365108,disease,weather,3
30.387344,30.0,0.38734436,0.15003565,1.282866,disease,weather,3
38.846317,18.0,20.846317,434.56894,73.34272,disease,weather,3
36.066395,8.999999,27.066395,732.5897,120.11787,disease,weather,3
21.383936,27.999998,6.616062,43.772278,26.794392,disease,weather,3
24.791887,30.0,5.2081127,27.124437,19.010527,disease,weather,3
30.051052,38.0,7.948948,63.185772,23.36172,disease,weather,3
27.97454,34.0,6.0254593,36.30616,19.44495,disease,weather,3
18.353354,32.0,13.6466465,186.23096,54.20352,disease,weather,3
13.338183,36.0,22.661816,513.55786,91.86319,disease,weather,3
14.066659,46.0,31.933342,1019.73834,106.326355,disease,weather,3
28.225887,46.0,17.774113,315.91907,47.89195,disease,weather,3
11.109721,19.0,7.890279,62.2565,52.41017,disease,weather,3
15.896358,53.0,37.10364,1376.6802,107.70857,disease,weather,3
16.7414,23.0,6.2586,39.17008,31.496626,disease,weather,3
6.9415536,25.0,18.058447,326.1075,113.07181,disease,weather,3
12.464217,35.0,22.535782,507.86145,94.95903,disease,weather,3
33.738346,21.999998,11.738348,137.78882,42.119473,disease,weather,3
13.705136,21.0,7.2948637,53.21504,42.0391,disease,weather,3
8.979266,37.0,28.020733,785.1615,121.8842,disease,weather,3
14.959775,23.0,8.040225,64.64522,42.361816,disease,weather,3
27.107841,30.0,2.8921585,8.364581,10.128761,disease,weather,3
11.247237,18.0,6.752763,45.599804,46.177097,disease,weather,3
11.84405,43.0,31.155949,970.6931,113.616516,disease,weather,3
21.668266,25.0,3.3317337,11.10045,14.278369,disease,weather,3
27.27873,15.000001,12.278729,150.7672,58.08466,disease,weather,3
11.058791,16.999998,5.941207,35.29794,42.348278,disease,weather,3
28.590807,4.9999986,23.590809,556.52625,140.45992,disease,weather,3
29.721027,8.999999,20.721027,429.36096,107.02726,disease,weather,3
36.186703,18.0,18.186703,330.75616,67.12607,disease,weather,3
30.448551,9.999999,20.448551,418.14325,101.10895,disease,weather,3
45.655346,9.999999,35.655346,1271.3037,128.1291,disease,weather,3
29.621454,27.999998,1.6214561,2.62912,5.62796,disease,weather,3
32.052498,21.0,11.052498,122.15771,41.666267,disease,weather,3
31.4368,33.0,1.5632,2.4435942,4.851886,disease,weather,3
23.905611,39.0,15.094389,227.84058,47.9906,disease,weather,3
8.80778,38.0,29.192219,852.1856,124.73233,disease,weather,3
16.623707,52.0,35.376293,1251.4822,103.10226,disease,weather,3
11.660548,45.0,33.33945,1111.519,117.68136,disease,weather,3
18.600111,61.0,42.399887,1797.7504,106.53223,disease,weather,3
14.492421,47.0,32.50758,1056.7428,105.72874,disease,weather,3
17.648191,46.0,28.351809,803.8251,89.08913,disease,weather,3
14.09805,67.0,52.90195,2798.6165,130.46417,disease,weather,3
17.668573,59.0,41.33143,1708.287,107.818436,disease,weather,3
11.633723,46.0,34.366276,1181.0409,119.25752,disease,weather,3
14.475863,48.0,33.524136,1123.8677,107.31867,disease,weather,3
29.449694,63.0,33.55031,1125.6232,72.58068,disease,weather,3
16.491362,88.0,71.50864,5113.485,136.86995,disease,weather,3
40.76257,65.0,24.23743,587.45306,45.833664,disease,weather,3
